제품일련번호,기업일련번호,제품국문명,제품영문명,한줄소개내용,제품상세설명,검색태그내용,홈페이지url,앱스토어url,구글플레이url
25150,419,후르츠어택 VR,Fruit Attacks VR,속도감 넘치는 곡선슈팅! 신개념 슈팅디펜스 '후르츠어택 VR',/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11838,,https://www.fruitattacksvr.com/,,
18814,37007,모피어스(MADP),Morpheus,하이브리드 방식의 모바일 개발 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11839,,http://www.uracle.co.kr,,
51638,108079,키오스크 솔루션,Kiosk solution,키오스크에 탑재되는 소프트웨어,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11840,키오스크,,,
26409,81865,매트리킹,MaTricKing,게임기반 수학 교육 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11841,,http://www.matricking.com,,
11340,7924,./coding.sh,./coding.sh,웹 브라우저에서 코딩을!,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11842,,http://coding.sh,,
23266,4585,헬로키티 프렌즈,Hello Kitty Friends,귀엽고 깜찍한 산리오 캐릭터와 함께하는 신나는 퍼즐게임!,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11843,,,https://itunes.apple.com/us/app/hello-kitty-friends/id1137852702?mt=8,https://play.google.com/store/apps/details?id=com.SuperAwesome.HelloKittyFriends
88460,132799,드론 영상 데이터 관리 솔루션,Drone Video contents management,드론의 영상||비행데이터를 관리하는 솔루션,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11844,드론||항공||촬영||측량||맵핑||3D||에브리버디||모두의친구||카톡||버켓||클라우드||파일전송||오디오||동영상||콘텐츠||AI/IOT/AIR/BIGDATE/CLOUD,,,
5109,2747,운동코치 짐데이,GYMDAY,모바일 퍼스널 트레이닝 서비스,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11845,,http://www.daycore.co.kr,https://goo.gl/d9EU0a,https://goo.gl/4wKVYc
98292,116218,이모틱박스,EmoticBox,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/FACT_NULL,이모티콘||솔루션,,https://apps.apple.com/kr/app/apple-store/id1535597509,https://play.google.com/store/apps/details?id=com.emoticbox.store
24350,77980,하이퍼피,HiPuppy,펫 케어 CCTV,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11847,,http://www.hipuppy.co.kr/korean/,https://itunes.apple.com/kr/app/hipuppy/id1322872593?l=ko&ls=1&mt=8,https://play.google.com/store/apps/details?id=com.walkbrain.hipuppy
79691,126732,샬랑 드 파리,challans de paris,글로벌 스킨케어 브랜드,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11848,,https://www.challansdeparis.co.kr/index.html,,
61135,111400,탱고픽,tango pick,The ultimate platform for a asset management,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11849,판교||플랫폼||자산관리||IT/인공지능||스타트업||#핀테크||IT/금융,https://www.alpha-bridge.co.kr/,,
2390,609,Social TV,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11850,,,,
47815,99099,이너트립,,워크샵 추천|| 기획 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11851,,http://www.innertrip.co.kr,,
12679,19332,피플카,Peoplecar,회원가입부터 운행까지 10분만에~!,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11852,,https://www.peoplecar.co.kr/,https://itunes.apple.com/kr/app/id1079892948,https://play.google.com/store/apps/details?id=kr.co.peaplecar
5124,12720,레이플,Layfl,소중한 사람을 추억하는 모바일 추모공간,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11853,추모||모바일서비스||추억||sns,http://layfl.com/,,https://play.google.com/store/apps/details?id=com.nomadstar.android.layfl
15731,31716,3D스캔센터,3D Scanus Cetner,제품상품을 3D스케너로 입체화하는 3D스캐닝 서비스 입니다.,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11854,,http://www.contrixlab.com/wp/3dscanus/,,
86957,131626,가드브레인,GUARD BRAIN,룰 엔진을 통한 고객 중심의 이벤트 설정|| 이벤트 모니터링을 통하여 즉각적인 상황 인지가 가능한 지능형 영상 보안 솔루션입니다.,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11855,html||-웹개발(JAVA)-모바일개발(Android||IOS)-IoT/Connectivity개발(LinuxBSP||Framework||Connectivity||Application개발)-서비스기획(UI/UX및웹서비스기획)-Cloud/Infra/컨설팅/구축-데이터컨설팅(DA/DBA)-인프라컨설팅(TA/AA)-웹퍼블리셔(PhotoshopIllustrator)-웹디자이너(Javascript||CSS||HTML)[출처]이노트리Recruiting|작성자innotree_blog||JAVA-JSP||영상보안||CCTV,http://www.nbware.co.kr/docs/sub01/guard-brain,,
104692,144430,웹 GIS 개발,,벼룩시장부동산 GIS 개발,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11856,GIS||d3.js||c3.js||데이터시각화,,,
80414,83912,위뷰,WeView,전자제품 비교|| 리뷰|| 체험을 모두 한번에!,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11857,,https://weview.info/,,
23978,18206,Simply Consoildation,Simply Consoildation,SAP ERP 사용 기업을 위한 연결 회계 솔루션 Simply Consoildation,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11858,,,,
28756,20587,케어유 스마트,CareU™ SMART,개인용 혈당 측정기,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11859,,,,
12890,25526,FTD급 모의비행시뮬레이터,FTD(Flight Training Device),비행훈련에 필요한 조종능력과 비상상황|| 날씨 등을 가상의 시뮬레이터를 통해 훈련하는 장치,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11860,시뮬레이터||3D||FlightTrainingDevice,http://tv.naver.com/v/1516258,,
33126,23178,오픈애즈,openads,마케팅 정보 큐레이션 서비스,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11861,,http://www.openads.co.kr,,
14424,30096,차이나나우,China Now,중국에 대한 최신 뉴스는 모아보고|| 관심사만 골라 따로 보는 실시간 중국 정보 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11862,,,https://itunes.apple.com/us/app/chainanau-silsigan-jung-gug/id1166470271?mt=8,https://play.google.com/store/apps/details?id=com.pengtai.chinanow
24381,77060,쿱,COOP,모임이 더 좋아진다,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11863,,http://www.coopskorea.com,https://itunes.apple.com/us/app/%EC%BF%B1-coop-%EB%AA%A8%EC%9E%84%EC%9D%B4-%EB%8D%94-%EC%A2%8B%EC%95%84%EC%A7%84%EB%8B%A4/id1330850886?l=ko&ls=1&mt=8,https://play.google.com/store/apps/details?id=kr.co.coops.coops
2271,1013,위라이커,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11864,,http://weliker.com/,,https://play.google.com/store/apps/details?id=tdf.android&feature=search_result#?t=W251bGwsMSwyLDEsInRkZi5hbmRyb2lkIl0.
44795,102058,와글와글,,우리동네 리얼 반려생활|| 와글와글,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11865,,http://www.villagepeople.co.kr,https://hoy.kr/8tleR,https://hoy.kr/Ft5sq
103667,143777,패시키,PASSIKEY,글로벌 통합인증 플랫폼 서비스,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11866,,http://www.passikey.com,https://apps.apple.com/kr/app/passikey/id1483191272,https://play.google.com/store/apps/details?id=com.rowem.passikey.app&hl=ko&gl=US
3996,4526,세상을먹어라!,Dynasty Conquest,모바일 전략 게임,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11867,전략||모바일게임||삼국지,,http://itunes.apple.com/kr/app/sesang-eulmeog-eola!/id968221496?mt=8,http://play.google.com/store/apps/details?id=com.dreamplay.dynastyconquest.google&hl=ko
4167,4805,학원찾기 FBI어플리케이션|| 학원뉴스닷컴|| 학원팩토리|| 감성 매거진 애프터눈 등,,Offline move to Platform,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11868,,,https://appsto.re/kr/XDZfX.i,https://play.google.com/store/apps/details?id=com.omp.fbi_2
12684,27533,네이처링,NATURING,네이처링은 언제 어디서나 쉽게 사용할 수 있는 온라인 기반 자연활동 공유 플랫폼입니다.,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11869,,http://www.naturing.net/,https://itunes.apple.com/kr/app/neicheoling-naturing-onlain/id955314492?mt=8,https://play.google.com/store/apps/details?id=net.naturing.www
49414,91873,그림액자,Painting,명화|| 현대미술|| 사진 액자,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11870,액자||인테리어||그림||미술||예술/아트/IT/미술/프린트/아트토이/피규어/토이/판매/유통,http://artnshop.net,,
78030,25308,밀리박스,meallybox,24시간 언제나 식품을 스마트하게 관리하는 무인판매기,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11871,자판기||언택트||무인||데이터||유통/소비재||신선식품||간편식||공유경제,https://meallylab.me,,
100978,35449,로봇관제 솔루션 CROMS,,로봇 관리|| 관제 솔루션 CROMS (Cloud Robot Management System),/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11872,,http://www.irobotnews.com/news/articleView.html?idxno=21644,,
10915,1803,조비의 기차역,Jobi's Train Station,기차역을 배경으로한 어린이 교육용 역할 놀이 앱,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11873,,,,
15872,15290,Feel The Force,Feel The Force,Mixed Reality 온라인 액션게임,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11874,,http://feeltheforcegame.com,https://itunes.apple.com/app/id1180911852,
103777,104490,수트,Suit,CPA/퍼포먼스 마케팅용|| 데이터 분석/운영 솔루션,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11875,CPA||퍼포먼스마케팅||디지털마케팅,http://suit.bz,,
95074,137667,바로필,Baropill,진료부터 약 배달까지 한번에!,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11876,의료/헬스||바이오/헬스케어||@비대면||#플랫폼||B2B/B2CSales&Marketing,https://www.baropill.com,,
34322,92958,씨에스쉐어링,cssharing,컨택센터 쉐어링,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11877,,http://cssharing.com/call-sharing/,,
14707,12127,PUSHORDER,PUSHORDER,종합 O2O 전자메뉴판 선결제 서비스,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/FACT_NULL,,,,
30200,87067,고톡,Gotalk.to,Open Video Chat,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11879,,http://gotalk.to,,
8841,20283,큐리아 항균아기지퍼백,Qria Baby Antibacterial Zipper Bag,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11880,,http://www.qria.co.kr,,
76778,123826,말카롱 - 소셜 스트리밍 메신저,malcaron - social streaming messenger,인스턴트 메시징 기반 소셜 미디어,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11881,,http://malcaron.com,https://apps.apple.com/kr/app/%EB%A7%90%EC%B9%B4%EB%A1%B1/id1511863510,https://play.google.com/store/apps/details?id=com.malcaronchat
85978,27353,푸딘코,foodinko,우리동네도 푸세권? 믿고 먹는 푸딘코!,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11882,서비스||디지털마케팅(컨텐츠/SNS)||Food&Beverag||모바일||ios,https://www.foodinko.com/,https://apps.apple.com/kr/app/%ED%91%B8%EB%94%98%EC%BD%94/id1529998579,
20796,40904,멈칫,mumchit,향기브랜드 멈칫,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11883,,http://www.mumchit.com,,
104848,144534,하이닥,HiDoc,헬스케어 포털,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11884,,https://www.hidoc.co.kr/,,
36176,95202,Molecule,Molecule,빅데이터 & AI 기반 통합 Data Management Platform,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11885,,http://www.tg360tech.com,,
35035,82933,헤드헌팅,Headhunting,우수 후보자를 고객사에 추천드립니다.,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11886,,,,
78797,115072,톤,tone,Voice SNS - TONZ,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11887,sns||Mobile||IT/SNS||Voice||음성||Global||Social||글로벌||소셜,,https://apps.apple.com/app/apple-store/id1527359342,https://play.google.com/store/apps/details?id=my.tone
9911,22318,배움리딩,BEUM Reading,전자책 관련 통합 솔루션,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11888,,,,
36388,95632,정보보안 취약점관리 포털,V-Tron,IT정보자산 보안사고 예방을 위한 취약점 통합관리 시스템,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11889,취약점관리||진단자동화||조치계획||취약점보고서,http://www.nova-soft.co.kr,,
85305,35781,디바인,dVine,크리에이터 콜라보레이션 뷰티 커머스몰,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/FACT_NULL,크리에이터||뷰티MCN||뷰티||이커머스/뷰티||MCN/모델/마케팅/커머스||e-커머스||커머스||이커머스,http://millions.kr/,,
65929,117752,나이키,NIKE,나이키 판매하는 업체,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/FACT_NULL,,http://www.daeyeon-retail.com/,,
26251,81320,원더카,wondercar,모바일로 필요할때 불러쓰는 자동차 견인/출동 전국서비스,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11892,,,,
22881,75413,AR Girl !! - ARCore,AR Girl !! - ARCore,AR 소녀 사진찍기,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11893,,,,https://play.google.com/store/apps/details?id=com.BGame.ARPhotoGirl
107367,146224,이지뷰,EASY VIEW,안경김서림|| 이지뷰로 해결하세요,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11894,,https://smartstore.naver.com/easyview,,
8683,20190,홍채인식 단말기 및 시스템,Iris Recognition Portable Device and System,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11895,,http://www.irience.com,,
4672,6227,Goldilocks,,Low latency Transactional In-Memory Store,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11896,latency||dbms||NoSQL||DB||Value||key||memory||newsql,,,
3621,3950,알트세이프,ALT SAFE,기존 CCTV의 지능화를 통한 스마트 안전시설물,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11897,,https://www.alt-a.net/alt-plus,,
2216,1852,마이티 퀘스트,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11898,,http://www.oolblue.com/,,https://play.google.com/store/apps/details?hl=ko&id=com.Oolblue.MightyQuestG
36647,20808,오토플러그,OTOPLUG,OTOPLUG는 자동차를 포함한 다양한 모빌리티와 서비스를 연결하는|| 모빌리티 IoT 플랫폼입니다.,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11899,,,,
3602,3931,돌직구,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11900,,http://g9g9.kr/,,
31606,17925,의료장비,Medical Deviced,CT|| MR|| X-Ray|| 초음파,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11901,,http://www.gereports.kr/,,
9424,20870,지니안,zinnian,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11902,,,,
55930,93602,블록봇,Blockbot,Smart Toys that are Coding-enabled.,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11903,코딩교육||코딩||코딩 교보재||코딩 교육||코딩로봇||스마트로봇||스마트토이/교육용로봇||스마트토이,,,
22190,72731,기부N테이크,GIBOO&TAKE,집단지성에 의한 로컬광고 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11904,,http://loplab.kr/,,
91945,114270,키즈페이,kidspay,영.유아 교육 프로그램 중개 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11905,,https://www.kidspay.co.kr,,
59367,106804,마일벌스,MileVerse,마일리지 서비스 플랫폼의 새로운 패러다임,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11906,블록체인||개발자||마일리지,https://mileverse.com/,,
1125,1073,APPTV,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11907,,http://kapptv.modoo.at/,,
4027,3740,PinStory,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11908,,http://www.pinstory.com/,,
42891,83073,오르빗 체인,Orbit Chain,BTC|| ETH|| XRP를 연동한 인터체인 프로토콜 입니다.,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11909,,https://orbitchain.io,,
15309,12070,네오 ALM,Neo ALM,IP기반 다채널 Loudness Monitoring 솔루션,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11910,,http://www.neoconv.com/s23,,
13654,28888,드론파이터,Drone Fighter,World First Battle Drone,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/FACT_NULL,,,,
13053,32708,빌원큐 for Game,BillOneQ for Game,게임 비지니스를 위한 토탈 빌링 솔루션,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11912,,https://www.payletter.com/billoneq/billingGame.asp,,
9109,8845,코리아펀딩 / P2P대출 플랫폼,Koreafunding / P2P Lending Platform,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11913,,,,
19577,38736,장단지 숯불 발화기 중형,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11914,,,,
2234,1465,레클(Lecle),,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11915,,,,https://play.google.com/store/apps/details?id=net.orgos.lecle
30472,85266,배차반장,BaechaBanjang,기업전문 화물운송 관리 솔루션,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11916,,https://www.배차반장.com,https://itunes.apple.com/kr/app/id1441608814,https://play.google.com/store/apps/details?id=com.baechabanjang.hwaju
3643,3989,셀폰,,,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11917,,https://www.facebook.com/selphoneselphone,,https://play.google.com/store/apps/details?id=kr.co.selphone
23753,77014,Glispa Perform,,광고주의 퍼포먼스 마케팅을 위한 글로벌 모바일 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11918,,https://www.glispa.com/perform/,,
2648,2250,다방,DABANG,국내 최초 오픈형 부동산 정보 플랫폼,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11919,부동산,http://www.dabangapp.com/,https://itunes.apple.com/kr/app/dabang-wonlum-opiseutel-guhalttae/id814840066?mt=8,https://play.google.com/store/apps/details?id=kr.co.station3.dabang
19951,39477,올거나이즈,Allganize,Allganize: AI-driven Knowledge management,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11920,,https://allganize.ai,,
12186,26733,배시시 에듀케어,Besisi Edu+Care,유아 가정방문 에듀케어 서비스,/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11921,BesisiEdu+Care,http://www.besisi.co.kr,,
56254,92687,띵고,Thinggo,국내 첫 Fun-Shop 모음 앱 '띵고',/hadoop/tstream/csv_data/RK/csv_tb_rk_srvc_prduc_m_data.csv_lob/prduc_dtl_dscrt/11922,띵고||키덜트||캐릭터상품||앱/웹서비스,http://thingngo.com,https://apps.apple.com/kr/app/%EB%9D%B5%EA%B3%A0/id1451231247,https://play.google.com/store/apps/details?id=kr.thingg
